,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
366,Josh Manson,32.0,D,44.0,6.0,11.0,17.0,5.0,54.0,5.0,0.0,1.0,0.0,10.0,0.0,1.0,68.0,8.8,775.0,17:37,1.3,1.6,2.9,66.0,104.0,0.0,1.0,0.0,6-3,218.0,R/-,9.0,COL,RD,5.4,4500000.0
367,Andrew Cogliano,36.0,LW,43.0,4.0,9.0,13.0,6.0,10.0,3.0,0.0,1.0,0.0,6.0,0.0,3.0,35.0,11.4,486.0,11:18,0.3,0.7,1.0,19.0,13.0,35.0,68.0,34.0,5-10,179.0,L/-,16.0,COL,LW,1.0,825000.0
368,Bowen Byram,22.0,D,41.0,6.0,6.0,12.0,-3.0,34.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,12.0,831.0,20:16,0.7,1.1,1.9,58.0,45.0,0.0,0.0,,6-1,190.0,L/-,3.0,COL,LD/RD,4.6,3850000.0
369,Samuel Girard,25.0,D,28.0,1.0,11.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,32.0,3.1,560.0,19:59,0.6,0.9,1.5,57.0,33.0,0.0,0.0,,5-10,170.0,L/-,6.0,COL,LD/RD,6.0,5000000.0
370,Fredrik Olofsson,27.0,LW,47.0,3.0,6.0,9.0,-1.0,8.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,39.0,7.7,477.0,10:08,-0.2,0.4,0.2,25.0,30.0,138.0,214.0,39.2,6-2,190.0,L/-,1.0,COL,"C, LW",0.9,775000.0
371,Jack Johnson,37.0,D,48.0,2.0,7.0,9.0,6.0,34.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,50.0,4.0,711.0,14:49,0.2,1.6,1.8,61.0,36.0,0.0,0.0,,6-1,227.0,L/-,17.0,COL,LD,0.9,775000.0
372,Artturi Lehkonen,28.0,LW,14.0,3.0,5.0,8.0,-2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,38.0,7.9,254.0,18:10,0.4,0.2,0.5,5.0,16.0,4.0,8.0,33.3,5-11,179.0,L/-,7.0,COL,"LW, RW",5.4,4500000.0
373,Joel Kiviranta,27.0,F,34.0,2.0,5.0,7.0,-4.0,8.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,5.6,356.0,10:28,-0.1,0.2,0.1,21.0,43.0,2.0,4.0,33.3,5-11,185.0,L/-,4.0,COL,"RW, LW",0.9,775000.0
374,Caleb Jones,26.0,D,20.0,0.0,4.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,239.0,11:58,0.1,0.8,0.9,24.0,23.0,0.0,0.0,,6-1,194.0,L/-,5.0,COL,LD/RD,0.9,775000.0
375,Kurtis MacDermid,29.0,D,26.0,2.0,0.0,2.0,2.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.2,132.0,5:04,0.2,0.4,0.6,8.0,39.0,2.0,0.0,100.0,6-5,233.0,L/-,6.0,COL,"LD/RD, LW",1.2,987500.0
376,Alexandar Georgiev,27.0,G,41.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,2395.0,58:25,0.0,0.0,5.9,0.0,1.0,0.0,0.0,,6-1,178.0,-/R,6.0,COL,G,4.1,3400000.0
377,Ivan Prosvetov,24.0,G,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,494.0,44:56,0.0,0.0,1.2,0.0,0.0,0.0,0.0,,6-5,175.0,-/L,3.0,COL,G,0.9,775000.0
378,Jason Robertson,24.0,LW,49.0,17.0,33.0,50.0,13.0,16.0,12.0,5.0,0.0,1.0,21.0,12.0,0.0,146.0,11.6,894.0,18:14,4.0,1.2,5.2,18.0,32.0,0.0,0.0,,6-3,200.0,L/-,4.0,DAL,"LW, RW",9.3,7750000.0
379,Roope Hintz,27.0,LW,47.0,22.0,25.0,47.0,20.0,12.0,14.0,5.0,3.0,5.0,16.0,8.0,1.0,109.0,20.2,803.0,17:05,4.4,1.4,5.9,17.0,13.0,184.0,148.0,55.4,6-3,215.0,L/-,5.0,DAL,C,10.1,8450000.0
380,Matt Duchene,33.0,C,48.0,17.0,28.0,45.0,13.0,8.0,14.0,3.0,0.0,7.0,22.0,6.0,0.0,102.0,16.7,813.0,16:56,3.7,1.2,4.9,36.0,15.0,196.0,144.0,57.6,5-11,195.0,L/-,14.0,DAL,"RW, C",3.6,3000000.0
381,Joe Pavelski,39.0,C,49.0,19.0,24.0,43.0,3.0,12.0,10.0,9.0,0.0,2.0,20.0,4.0,0.0,125.0,15.2,814.0,16:37,3.7,0.8,4.5,45.0,33.0,206.0,194.0,51.5,5-11,200.0,R/-,17.0,DAL,RW,4.2,3500000.0
382,Tyler Seguin,32.0,C,49.0,17.0,22.0,39.0,6.0,18.0,17.0,0.0,0.0,1.0,17.0,3.0,2.0,100.0,17.0,819.0,16:43,3.1,0.9,4.1,15.0,32.0,247.0,203.0,54.9,6-1,205.0,R/-,13.0,DAL,"C, RW",11.8,9850000.0
383,Mason Marchment,28.0,F,48.0,16.0,21.0,37.0,17.0,40.0,12.0,4.0,0.0,2.0,20.0,1.0,0.0,91.0,17.6,706.0,14:43,3.2,1.2,4.4,13.0,38.0,3.0,3.0,50.0,6-4,210.0,L/-,4.0,DAL,"LW, RW",5.4,4500000.0
384,Wyatt Johnston,20.0,C,49.0,14.0,18.0,32.0,2.0,24.0,11.0,1.0,2.0,1.0,15.0,3.0,0.0,110.0,12.7,817.0,16:40,2.2,0.8,2.9,23.0,29.0,182.0,183.0,49.9,6-1,185.0,R/-,1.0,DAL,C,1.1,894167.0
385,Miro Heiskanen,24.0,D,39.0,5.0,25.0,30.0,1.0,10.0,4.0,1.0,0.0,1.0,15.0,10.0,0.0,86.0,5.8,977.0,25:03,2.2,1.6,3.7,55.0,25.0,0.0,0.0,,6-1,195.0,L/-,5.0,DAL,LD/RD,10.1,8450000.0
386,Thomas Harley,22.0,D,46.0,12.0,17.0,29.0,16.0,10.0,10.0,1.0,1.0,3.0,14.0,3.0,0.0,83.0,14.5,917.0,19:56,2.8,2.6,5.4,77.0,28.0,0.0,0.0,,6-3,205.0,L/-,2.0,DAL,LD,1.0,863333.0
387,Jamie Benn,34.0,LW,49.0,8.0,21.0,29.0,1.0,31.0,6.0,1.0,1.0,0.0,11.0,9.0,1.0,84.0,9.5,735.0,15:00,1.5,0.7,2.2,27.0,46.0,281.0,161.0,63.6,6-2,205.0,L/-,14.0,DAL,"LW, C",11.4,9500000.0
388,Evgenii Dadonov,34.0,RW,47.0,10.0,11.0,21.0,-9.0,6.0,9.0,1.0,0.0,3.0,10.0,1.0,0.0,59.0,16.9,623.0,13:16,1.3,0.2,1.5,18.0,21.0,0.0,4.0,0.0,5-11,189.0,L/-,9.0,DAL,,,
389,Esa Lindell,29.0,D,49.0,4.0,16.0,20.0,14.0,10.0,4.0,0.0,0.0,0.0,15.0,0.0,1.0,69.0,5.8,985.0,20:06,1.1,2.5,3.6,92.0,39.0,0.0,0.0,,6-3,220.0,L/-,8.0,DAL,LD,6.9,5800000.0
390,Sam Steel,25.0,C,44.0,5.0,10.0,15.0,3.0,21.0,3.0,0.0,2.0,0.0,9.0,0.0,1.0,48.0,10.4,579.0,13:09,0.3,0.6,0.9,19.0,21.0,42.0,52.0,44.7,5-11,184.0,L/-,5.0,DAL,"C, LW",1.0,850000.0
391,Nils Lundkvist,23.0,D,39.0,2.0,12.0,14.0,6.0,14.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,55.0,3.6,607.0,15:34,0.8,1.4,2.2,25.0,23.0,0.0,0.0,,5-11,190.0,R/-,2.0,DAL,RD,1.1,925000.0
392,Radek Faksa,30.0,C,42.0,3.0,7.0,10.0,0.0,12.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,36.0,8.3,544.0,12:57,-0.3,0.5,0.2,21.0,29.0,178.0,151.0,54.1,6-3,225.0,L/-,8.0,DAL,"C, LW",3.9,3250000.0
393,Ryan Suter,39.0,D,49.0,1.0,9.0,10.0,5.0,16.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,65.0,1.5,961.0,19:36,-0.1,1.8,1.7,67.0,39.0,0.0,0.0,,6-1,205.0,L/-,18.0,DAL,LD,4.4,3650000.0
394,Craig Smith,34.0,C,45.0,6.0,3.0,9.0,3.0,23.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,8.3,457.0,10:10,0.2,0.5,0.7,21.0,24.0,1.0,1.0,50.0,6-0,204.0,R/-,12.0,DAL,RW,1.2,1000000.0
395,Jani Hakanpaa,31.0,D,49.0,2.0,6.0,8.0,8.0,31.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,40.0,5.0,934.0,19:04,-0.2,2.0,1.8,102.0,114.0,0.0,0.0,,6-6,225.0,R/-,4.0,DAL,RD,1.8,1500000.0
396,Ty Dellandrea,23.0,C,21.0,1.0,2.0,3.0,-9.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,5.9,259.0,12:20,-0.3,-0.1,-0.4,8.0,29.0,52.0,73.0,41.6,6-1,195.0,R/-,3.0,DAL,RW,1.1,900000.0
397,Joel Hanley,32.0,D,24.0,0.0,3.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,330.0,13:46,-0.1,0.9,0.7,24.0,22.0,0.0,0.0,,5-11,190.0,L/-,8.0,DAL,LD/RD,0.9,787500.0
398,Jake Oettinger,25.0,G,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1600.0,57:10,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,3.0,DAL,G,4.8,4000000.0
399,Scott Wedgewood,31.0,G,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1288.0,58:32,0.0,0.0,3.4,0.0,0.0,0.0,0.0,,6-2,205.0,-/L,5.0,DAL,G,1.2,1000000.0
400,Filip Forsberg,29.0,C,51.0,24.0,27.0,51.0,6.0,32.0,21.0,3.0,0.0,6.0,14.0,13.0,0.0,203.0,11.8,973.0,19:04,4.7,1.4,6.0,22.0,84.0,9.0,7.0,56.3,6-1,205.0,R/-,11.0,NSH,LW,10.2,8500000.0
401,Roman Josi,33.0,D,51.0,10.0,35.0,45.0,-1.0,25.0,5.0,5.0,0.0,2.0,21.0,13.0,1.0,165.0,6.1,1266.0,24:49,3.8,2.6,6.4,93.0,31.0,0.0,0.0,,6-1,201.0,L/-,12.0,NSH,LD,10.8,9059000.0
402,Ryan O'Reilly,32.0,C,51.0,17.0,25.0,42.0,0.0,10.0,6.0,11.0,0.0,1.0,17.0,8.0,0.0,121.0,14.0,1020.0,20:00,3.0,1.2,4.1,35.0,18.0,525.0,446.0,54.1,6-1,207.0,L/-,14.0,NSH,C,5.4,4500000.0
403,Gustav Nyquist,34.0,RW,51.0,12.0,26.0,38.0,1.0,6.0,8.0,3.0,1.0,3.0,15.0,10.0,1.0,101.0,11.9,906.0,17:46,2.4,1.1,3.5,26.0,18.0,12.0,13.0,48.0,5-11,180.0,L/-,11.0,NSH,"LW, RW",3.8,3185000.0
404,Colton Sissons,30.0,C,51.0,13.0,12.0,25.0,-5.0,22.0,7.0,3.0,3.0,2.0,7.0,4.0,1.0,95.0,13.7,878.0,17:13,1.3,0.8,2.1,38.0,80.0,374.0,372.0,50.1,6-1,200.0,R/-,9.0,NSH,"C, RW",3.4,2857143.0
405,Luke Evangelista,21.0,RW,50.0,9.0,13.0,22.0,-4.0,14.0,8.0,1.0,0.0,0.0,10.0,3.0,0.0,90.0,10.0,679.0,13:35,1.2,0.6,1.8,18.0,18.0,1.0,3.0,25.0,6-0,183.0,R/-,1.0,NSH,RW,1.0,797500.0
406,Philip Tomasino,22.0,C,40.0,7.0,13.0,20.0,-5.0,25.0,7.0,0.0,0.0,2.0,9.0,4.0,0.0,62.0,11.3,507.0,12:40,1.2,0.4,1.6,17.0,8.0,3.0,16.0,15.8,6-0,179.0,R/-,2.0,NSH,"LW, RW",1.0,863333.0
407,Cole Smith,28.0,F,50.0,5.0,12.0,17.0,1.0,50.0,4.0,0.0,1.0,2.0,10.0,0.0,2.0,72.0,6.9,671.0,13:25,0.3,0.8,1.1,22.0,130.0,5.0,10.0,33.3,6-3,195.0,L/-,3.0,NSH,"RW, LW",0.9,775000.0
408,Alexandre Carrier,27.0,D,46.0,4.0,10.0,14.0,0.0,26.0,3.0,0.0,1.0,2.0,9.0,1.0,0.0,40.0,10.0,835.0,18:09,0.7,1.8,2.5,92.0,44.0,0.0,0.0,,5-11,174.0,R/-,5.0,NSH,RD,3.0,2500000.0
409,Michael McCarron,28.0,RW,39.0,7.0,5.0,12.0,1.0,61.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,43.0,16.3,463.0,11:53,0.6,0.6,1.2,28.0,71.0,154.0,162.0,48.7,6-6,232.0,R/-,6.0,NSH,"RW, C",0.9,775000.0
410,Ryan McDonagh,34.0,D,44.0,1.0,11.0,12.0,3.0,16.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,54.0,1.9,948.0,21:33,0.1,2.2,2.3,80.0,20.0,0.0,0.0,,6-1,215.0,L/-,13.0,NSH,LD,8.1,6750000.0
411,Yakov Trenin,27.0,C,48.0,8.0,3.0,11.0,3.0,32.0,8.0,0.0,0.0,2.0,2.0,0.0,1.0,71.0,11.3,730.0,15:12,-0.2,1.0,0.8,22.0,114.0,21.0,24.0,46.7,6-2,201.0,L/-,4.0,NSH,"LW, C",2.0,1700000.0
412,Kiefer Sherwood,28.0,RW,39.0,5.0,6.0,11.0,6.0,20.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,61.0,8.2,464.0,11:54,0.3,0.8,1.0,15.0,113.0,9.0,15.0,37.5,6-0,194.0,R/-,5.0,NSH,"LW, RW",0.9,775000.0
413,Tyson Barrie,32.0,D,32.0,1.0,10.0,11.0,-8.0,14.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,45.0,2.2,586.0,18:19,0.4,0.7,1.1,36.0,6.0,0.0,0.0,,5-11,197.0,R/-,12.0,NSH,RD,5.4,4500000.0
414,Dante Fabbro,25.0,D,41.0,2.0,8.0,10.0,2.0,20.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,44.0,4.5,685.0,16:43,0.3,1.6,1.9,66.0,30.0,0.0,0.0,,6-0,189.0,R/-,5.0,NSH,RD,3.0,2500000.0
415,Jeremy Lauzon,26.0,D,51.0,5.0,3.0,8.0,-2.0,66.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,7.7,913.0,17:54,0.1,1.8,1.9,74.0,200.0,0.0,0.0,,6-1,204.0,L/-,5.0,NSH,LD/RD,2.4,2000000.0
416,Luke Schenn,34.0,D,32.0,0.0,5.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,0.0,477.0,14:54,-0.1,1.1,1.0,40.0,92.0,0.0,0.0,,6-2,225.0,R/-,15.0,NSH,RD,3.3,2750000.0
417,Cody Glass,24.0,C,23.0,1.0,2.0,3.0,-12.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,2.6,310.0,13:28,-0.5,-0.1,-0.5,8.0,15.0,79.0,98.0,44.6,6-3,206.0,R/-,4.0,NSH,C,3.0,2500000.0
418,Denis Gurianov,26.0,RW,12.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,4.8,153.0,12:45,-0.1,0.3,0.2,6.0,10.0,0.0,0.0,,6-3,205.0,L/-,6.0,NSH,"RW, LW",1.0,850000.0
419,Kevin Lankinen,28.0,G,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,713.0,50:54,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-2,185.0,-/L,3.0,NSH,G,2.4,2000000.0
420,Juuse Saros,28.0,G,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2243.0,56:04,0.0,0.0,6.4,0.0,0.0,0.0,0.0,,5-11,180.0,-/L,8.0,NSH,G,6.0,5000000.0
421,Clayton Keller,25.0,C,48.0,20.0,25.0,45.0,-15.0,24.0,14.0,6.0,0.0,4.0,12.0,13.0,0.0,146.0,13.7,932.0,19:25,3.7,0.6,4.3,19.0,10.0,21.0,27.0,43.8,5-10,178.0,L/-,7.0,ARI,"LW, RW",8.6,7150000.0
422,Matias Maccelli,23.0,LW,48.0,7.0,25.0,32.0,-4.0,6.0,6.0,1.0,0.0,1.0,20.0,4.0,1.0,84.0,8.3,794.0,16:32,1.6,0.9,2.4,18.0,9.0,2.0,4.0,33.3,5-11,176.0,L/-,2.0,ARI,LW,4.1,3425000.0
423,Lawson Crouse,26.0,LW,47.0,19.0,10.0,29.0,0.0,30.0,15.0,4.0,0.0,1.0,6.0,3.0,1.0,102.0,18.6,805.0,17:07,2.4,1.0,3.4,31.0,82.0,20.0,41.0,32.8,6-4,215.0,L/-,7.0,ARI,"LW, RW",5.1,4300000.0
424,Nick Schmaltz,27.0,C,45.0,13.0,16.0,29.0,-12.0,6.0,6.0,7.0,0.0,3.0,10.0,6.0,0.0,95.0,13.7,871.0,19:22,1.7,0.7,2.3,27.0,3.0,100.0,133.0,42.9,6-0,181.0,R/-,7.0,ARI,"RW, C",7.0,5850000.0
425,Sean Durzi,25.0,D,42.0,8.0,20.0,28.0,8.0,39.0,5.0,3.0,0.0,1.0,13.0,7.0,0.0,75.0,10.7,940.0,22:23,2.3,2.7,5.1,90.0,17.0,0.0,0.0,,6-0,195.0,R/-,2.0,ARI,LD/RD,2.0,1700000.0
426,Alexander Kerfoot,29.0,C,48.0,7.0,21.0,28.0,-6.0,18.0,4.0,2.0,1.0,3.0,13.0,7.0,1.0,66.0,10.6,859.0,17:53,1.0,0.9,1.9,28.0,26.0,229.0,263.0,46.5,5-11,186.0,L/-,6.0,ARI,"LW, C, RW",4.2,3500000.0
427,Nick Bjugstad,31.0,C,48.0,10.0,17.0,27.0,1.0,32.0,7.0,2.0,1.0,1.0,14.0,3.0,0.0,99.0,10.1,846.0,17:38,1.2,1.1,2.3,28.0,63.0,406.0,406.0,50.0,6-6,209.0,R/-,11.0,ARI,"C, RW",2.5,2100000.0
428,Logan Cooley,19.0,C,48.0,6.0,19.0,25.0,-10.0,16.0,4.0,2.0,0.0,1.0,11.0,8.0,0.0,76.0,7.9,771.0,16:04,0.9,0.6,1.5,21.0,27.0,160.0,231.0,40.9,5-10,174.0,L/-,0.0,ARI,C,1.1,950000.0
429,Michael Carcone,27.0,F,45.0,15.0,5.0,20.0,1.0,18.0,13.0,1.0,1.0,2.0,4.0,1.0,0.0,64.0,23.4,504.0,11:12,2.0,0.7,2.7,17.0,31.0,1.0,7.0,12.5,5-9,170.0,L/-,2.0,ARI,"LW, RW",0.9,775000.0
430,J.J. Moser,23.0,D,46.0,3.0,15.0,18.0,8.0,15.0,3.0,0.0,0.0,0.0,12.0,1.0,2.0,42.0,7.1,935.0,20:20,0.9,2.7,3.6,71.0,44.0,0.0,0.0,,6-1,173.0,L/-,2.0,ARI,LD/RD,1.1,886667.0
431,Jason Zucker,32.0,LW,38.0,7.0,10.0,17.0,3.0,44.0,4.0,3.0,0.0,0.0,8.0,2.0,0.0,81.0,8.6,550.0,14:29,0.8,0.8,1.6,12.0,45.0,10.0,17.0,37.0,5-11,192.0,L/-,12.0,ARI,"LW, RW",6.3,5300000.0
432,Jack McBain,24.0,C,33.0,6.0,9.0,15.0,3.0,31.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,30.0,20.0,430.0,13:01,0.8,0.7,1.5,20.0,67.0,145.0,181.0,44.5,6-3,201.0,L/-,2.0,ARI,"C, LW",1.9,1599999.0
433,Michael Kesselring,24.0,D,31.0,4.0,7.0,11.0,0.0,32.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,34.0,11.8,439.0,14:10,0.9,1.0,1.9,20.0,38.0,0.0,0.0,,6-4,190.0,R/-,1.0,ARI,RD,1.1,925000.0
434,Liam O'Brien,29.0,C,48.0,3.0,5.0,8.0,1.0,116.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,39.0,7.7,476.0,9:55,-0.3,0.6,0.4,23.0,114.0,6.0,12.0,33.3,6-1,213.0,L/-,6.0,ARI,LW,0.9,775000.0
435,Travis Boyd,30.0,C,16.0,2.0,6.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,16.7,154.0,9:37,0.5,0.3,0.8,10.0,7.0,23.0,20.0,53.5,6-0,190.0,L/-,6.0,ARI,,,
436,Dylan Guenther,20.0,RW,11.0,3.0,4.0,7.0,2.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,24.0,12.5,168.0,15:19,0.5,0.3,0.8,6.0,3.0,2.0,2.0,50.0,6-1,181.0,R/-,1.0,ARI,RW,1.1,894167.0
437,Juuso Valimaki,25.0,D,34.0,1.0,6.0,7.0,-2.0,6.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,26.0,3.8,637.0,18:44,0.0,1.3,1.3,39.0,26.0,0.0,0.0,,6-2,205.0,L/-,4.0,ARI,LD,1.2,1000000.0
438,Josh Brown,30.0,D,28.0,1.0,4.0,5.0,-4.0,45.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,24.0,4.2,367.0,13:07,0.1,0.5,0.7,49.0,43.0,0.0,0.0,,6-5,220.0,R/-,5.0,ARI,,,
439,Travis Dermott,27.0,D,32.0,1.0,2.0,3.0,-12.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,3.7,551.0,17:14,-0.3,0.4,0.1,42.0,27.0,0.0,0.0,,6-0,200.0,L/-,6.0,ARI,LD/RD,1.0,800000.0
440,Connor Ingram,26.0,G,32.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1796.0,56:08,0.0,0.0,6.6,0.0,0.0,0.0,0.0,,6-2,196.0,-/L,2.0,ARI,G,2.3,1950000.0
441,Karel Vejmelka,27.0,G,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1091.0,54:32,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,6-4,224.0,-/R,2.0,ARI,G,3.3,2725000.0
442,Vladislav Kolyachonok,22.0,D,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6:09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6-1,193.0,L/-,2.0,ARI,,,
443,Robert Thomas,24.0,C,49.0,17.0,35.0,52.0,15.0,34.0,14.0,2.0,1.0,2.0,25.0,8.0,2.0,99.0,17.2,1026.0,20:57,3.9,1.9,5.8,26.0,9.0,485.0,447.0,52.0,6-0,218.0,R/-,5.0,STL,"C, RW",9.7,8125000.0
444,Pavel Buchnevich,28.0,LW,47.0,17.0,22.0,39.0,10.0,30.0,9.0,6.0,2.0,5.0,19.0,2.0,1.0,131.0,13.0,935.0,19:54,2.9,1.6,4.5,19.0,23.0,11.0,33.0,25.0,6-1,196.0,L/-,7.0,STL,"LW, RW, C",6.9,5800000.0
445,Jordan Kyrou,25.0,C,49.0,14.0,23.0,37.0,-5.0,14.0,13.0,1.0,0.0,0.0,14.0,9.0,0.0,157.0,8.9,904.0,18:27,2.5,1.0,3.5,23.0,13.0,2.0,4.0,33.3,6-1,196.0,R/-,5.0,STL,RW,9.7,8125000.0
446,Brayden Schenn,32.0,C,49.0,13.0,14.0,27.0,-17.0,28.0,10.0,2.0,1.0,3.0,8.0,6.0,0.0,97.0,13.4,851.0,17:22,1.6,0.5,2.0,29.0,92.0,298.0,301.0,49.7,6-1,199.0,L/-,14.0,STL,"C, LW",7.8,6500000.0
447,Brandon Saad,31.0,LW,49.0,13.0,8.0,21.0,-9.0,14.0,10.0,3.0,0.0,3.0,8.0,0.0,0.0,80.0,16.3,762.0,15:33,1.2,0.7,1.9,11.0,6.0,4.0,10.0,28.6,6-1,215.0,L/-,12.0,STL,"LW, RW",5.4,4500000.0
448,Kevin Hayes,31.0,RW,49.0,10.0,11.0,21.0,-3.0,8.0,10.0,0.0,0.0,2.0,7.0,4.0,0.0,87.0,11.5,727.0,14:50,1.0,0.8,1.8,13.0,25.0,315.0,241.0,56.7,6-5,216.0,L/-,9.0,STL,C,4.3,3571429.0
449,Torey Krug,32.0,D,49.0,1.0,19.0,20.0,-16.0,24.0,1.0,0.0,0.0,1.0,13.0,6.0,0.0,107.0,0.9,1056.0,21:33,0.7,1.2,1.9,66.0,30.0,0.0,0.0,,5-9,194.0,L/-,12.0,STL,LD,7.8,6500000.0
450,Jake Neighbours,21.0,LW,49.0,15.0,4.0,19.0,-10.0,6.0,11.0,4.0,0.0,0.0,2.0,2.0,0.0,87.0,17.2,731.0,14:55,1.3,0.6,1.9,29.0,76.0,4.0,14.0,22.2,5-11,201.0,L/-,2.0,STL,LW,1.0,835833.0
451,Justin Faulk,31.0,D,40.0,2.0,17.0,19.0,-5.0,10.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,90.0,2.2,889.0,22:14,0.9,1.6,2.5,77.0,46.0,0.0,0.0,,6-0,214.0,R/-,12.0,STL,RD,7.8,6500000.0
452,Colton Parayko,30.0,D,49.0,8.0,10.0,18.0,6.0,14.0,7.0,0.0,1.0,4.0,9.0,0.0,1.0,97.0,8.2,1169.0,23:51,1.1,3.0,4.1,128.0,54.0,0.0,0.0,,6-6,228.0,R/-,8.0,STL,RD,7.8,6500000.0
453,Oskar Sundqvist,29.0,C,49.0,6.0,12.0,18.0,-3.0,14.0,2.0,3.0,1.0,0.0,10.0,0.0,2.0,50.0,12.0,647.0,13:13,0.6,0.7,1.3,38.0,46.0,164.0,235.0,41.1,6-3,220.0,R/-,8.0,STL,"RW, C",0.9,775000.0
454,Nick Leddy,32.0,D,49.0,3.0,15.0,18.0,8.0,8.0,2.0,0.0,1.0,0.0,14.0,0.0,1.0,50.0,6.0,1088.0,22:12,0.7,3.0,3.7,71.0,17.0,0.0,0.0,,6-0,205.0,L/-,13.0,STL,LD,4.8,4000000.0
455,Scott Perunovich,25.0,D,31.0,0.0,12.0,12.0,-4.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,23.0,0.0,451.0,14:33,0.6,0.7,1.3,28.0,7.0,0.0,0.0,,5-10,175.0,L/-,1.0,STL,LD,0.9,775000.0
456,Alexey Toropchenko,24.0,RW,49.0,7.0,4.0,11.0,-4.0,26.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,56.0,12.5,595.0,12:08,0.1,0.6,0.7,30.0,69.0,0.0,2.0,0.0,6-6,222.0,L/-,2.0,STL,"LW, RW",1.5,1250000.0
457,Sammy Blais,27.0,LW,39.0,1.0,6.0,7.0,-8.0,10.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,4.0,385.0,9:52,-0.3,0.2,-0.1,12.0,112.0,1.0,7.0,12.5,6-2,206.0,L/-,6.0,STL,,,
