,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
547,Thatcher Demko,28.0,G,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1846.0,59:33,0.0,0.0,6.8,0.0,0.0,0.0,0.0,,6-4,192.0,-/L,6.0,VAN,G,6.0,5000000.0
548,Casey DeSmith,32.0,G,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,57:08,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,6-0,181.0,-/L,5.0,VAN,G,2.2,1800000.0
549,Mark Stone,31.0,RW,44.0,15.0,29.0,44.0,1.0,20.0,9.0,4.0,2.0,5.0,19.0,9.0,1.0,94.0,16.0,853.0,19:23,3.3,1.1,4.4,26.0,21.0,0.0,2.0,0.0,6-3,217.0,R/-,11.0,VEG,RW,11.4,9500000.0
550,Jonathan Marchessault,33.0,C,44.0,18.0,12.0,30.0,-3.0,20.0,12.0,6.0,0.0,1.0,6.0,6.0,0.0,151.0,11.9,774.0,17:35,2.5,0.9,3.3,13.0,41.0,6.0,11.0,35.3,5-9,183.0,R/-,10.0,VEG,"RW, LW",6.0,5000000.0
551,Chandler Stephenson,29.0,C,40.0,7.0,15.0,22.0,-4.0,21.0,4.0,2.0,1.0,2.0,9.0,5.0,1.0,51.0,13.7,721.0,18:02,0.8,0.7,1.5,22.0,23.0,314.0,283.0,52.6,6-0,209.0,L/-,8.0,VEG,"C, LW",3.3,2750000.0
552,Ivan Barbashev,28.0,C,44.0,9.0,10.0,19.0,8.0,29.0,7.0,2.0,0.0,1.0,9.0,1.0,0.0,64.0,14.1,675.0,15:20,0.8,1.1,1.9,24.0,73.0,17.0,26.0,39.5,6-1,195.0,L/-,7.0,VEG,"LW, C",6.0,5000000.0
553,Alex Pietrangelo,34.0,D,39.0,2.0,16.0,18.0,-1.0,18.0,2.0,0.0,0.0,2.0,10.0,5.0,1.0,98.0,2.0,937.0,24:02,0.7,2.1,2.9,93.0,26.0,0.0,0.0,,6-3,215.0,R/-,15.0,VEG,RD,10.5,8800000.0
554,Michael Amadio,27.0,C,42.0,6.0,11.0,17.0,5.0,6.0,4.0,2.0,0.0,0.0,9.0,2.0,0.0,58.0,10.3,535.0,12:44,0.7,0.8,1.6,19.0,15.0,52.0,51.0,50.5,6-1,204.0,R/-,6.0,VEG,"LW, C, RW",0.9,762500.0
555,Nicolas Roy,26.0,C,35.0,7.0,9.0,16.0,5.0,19.0,6.0,1.0,0.0,1.0,6.0,3.0,0.0,61.0,11.5,531.0,15:10,0.7,0.8,1.6,15.0,19.0,176.0,185.0,48.8,6-4,202.0,R/-,6.0,VEG,"C, RW",3.6,3000000.0
556,Brayden McNabb,33.0,D,44.0,2.0,14.0,16.0,10.0,20.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,40.0,5.0,863.0,19:37,0.6,2.8,3.4,123.0,64.0,0.0,0.0,,6-4,215.0,L/-,11.0,VEG,LD,3.4,2850000.0
557,Paul Cotter,24.0,C,44.0,5.0,10.0,15.0,-4.0,33.0,3.0,2.0,0.0,0.0,9.0,1.0,0.0,57.0,8.8,545.0,12:24,0.4,0.5,0.9,20.0,130.0,13.0,13.0,50.0,6-2,212.0,L/-,2.0,VEG,"LW, C",0.9,775000.0
558,Pavel Dorofeyev,23.0,LW,24.0,5.0,7.0,12.0,4.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,47.0,10.6,322.0,13:24,0.7,0.5,1.3,13.0,8.0,1.0,1.0,50.0,6-1,194.0,L/-,2.0,VEG,"LW, RW",1.0,825000.0
559,Brett Howden,25.0,C,42.0,4.0,7.0,11.0,-5.0,27.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,40.0,10.0,540.0,12:51,-0.1,0.5,0.4,27.0,41.0,103.0,109.0,48.6,6-2,203.0,L/-,5.0,VEG,"C, LW",2.3,1900000.0
560,Keegan Kolesar,26.0,RW,41.0,2.0,6.0,8.0,-1.0,34.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,34.0,5.9,443.0,10:48,-0.3,0.5,0.2,25.0,123.0,1.0,4.0,20.0,6-2,217.0,R/-,4.0,VEG,RW,1.7,1400000.0
561,Nicolas Hague,25.0,D,36.0,1.0,7.0,8.0,-1.0,32.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,58.0,1.7,671.0,18:39,0.0,1.5,1.5,60.0,43.0,0.0,0.0,,6-6,230.0,L/-,4.0,VEG,LD,2.7,2294150.0
562,Alec Martinez,36.0,D,27.0,4.0,3.0,7.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,40.0,10.0,518.0,19:11,0.4,1.4,1.8,88.0,16.0,0.0,0.0,,6-1,210.0,L/-,14.0,VEG,LD,6.3,5250000.0
563,Kaedan Korczak,23.0,D,18.0,1.0,6.0,7.0,7.0,6.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,23.0,4.3,296.0,16:27,0.4,1.2,1.6,23.0,27.0,0.0,0.0,,6-3,202.0,R/-,2.0,VEG,RD,0.9,789167.0
564,Zach Whitecloud,27.0,D,29.0,2.0,3.0,5.0,1.0,20.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,28.0,7.1,536.0,18:29,0.0,1.3,1.3,50.0,45.0,0.0,0.0,,6-2,207.0,R/-,5.0,VEG,RD,3.3,2750000.0
565,Logan Thompson,26.0,G,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,1557.0,57:40,0.0,0.0,4.7,0.0,0.0,0.0,0.0,,6-4,205.0,-/L,3.0,VEG,G,0.9,766667.0
566,Brayden Pachal,24.0,D,17.0,1.0,0.0,1.0,-2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.6,248.0,14:37,-0.1,0.4,0.3,23.0,42.0,0.0,0.0,,6-1,204.0,R/-,2.0,VEG,RD,0.9,775000.0
567,Adin Hill,27.0,G,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,841.0,56:05,0.0,0.0,3.6,0.0,0.0,0.0,0.0,,6-6,215.0,-/L,6.0,VEG,,,
568,Brendan Brisson,22.0,C,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11:08,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,,6-0,191.0,L/-,0.0,VEG,"C, LW, RW",1.1,925000.0
569,Byron Froese,32.0,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,8:22,0.0,0.0,0.0,0.0,2.0,3.0,3.0,50.0,6-1,202.0,R/-,5.0,VEG,C,0.9,762500.0
570,Jiri Patera,24.0,G,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,256.0,51:13,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,6-3,212.0,-/L,1.0,VEG,G,0.9,775000.0
571,Anze Kopitar,36.0,C,41.0,14.0,25.0,39.0,12.0,6.0,8.0,6.0,0.0,3.0,16.0,8.0,1.0,77.0,18.2,796.0,19:25,2.9,1.4,4.4,35.0,14.0,452.0,361.0,55.6,6-3,225.0,L/-,17.0,LAK,C,12.0,10000000.0
572,Adrian Kempe,27.0,LW,41.0,15.0,23.0,38.0,13.0,42.0,12.0,2.0,1.0,1.0,13.0,10.0,0.0,127.0,11.8,761.0,18:34,3.0,1.4,4.5,15.0,49.0,1.0,3.0,25.0,6-2,200.0,L/-,7.0,LAK,"LW, RW",6.6,5500000.0
573,Kevin Fiala,27.0,LW,41.0,10.0,27.0,37.0,-3.0,40.0,7.0,3.0,0.0,0.0,15.0,12.0,0.0,110.0,9.1,717.0,17:30,2.6,0.8,3.4,17.0,18.0,6.0,18.0,25.0,5-10,204.0,L/-,9.0,LAK,"RW, LW",9.4,7875000.0
574,Trevor Moore,28.0,LW,41.0,20.0,11.0,31.0,8.0,14.0,16.0,2.0,2.0,4.0,8.0,3.0,0.0,129.0,15.5,726.0,17:42,3.0,1.2,4.1,20.0,24.0,7.0,19.0,26.9,5-10,195.0,L/-,5.0,LAK,"LW, RW",5.0,4200000.0
575,Quinton Byfield,21.0,C,41.0,12.0,18.0,30.0,11.0,16.0,8.0,4.0,0.0,2.0,12.0,6.0,0.0,81.0,14.8,635.0,15:29,2.3,1.2,3.5,11.0,10.0,15.0,26.0,36.6,6-5,220.0,L/-,3.0,LAK,"LW, C",1.1,894167.0
576,Phillip Danault,30.0,C,41.0,9.0,19.0,28.0,7.0,10.0,6.0,3.0,0.0,1.0,14.0,3.0,2.0,85.0,10.6,722.0,17:37,1.6,1.1,2.7,33.0,32.0,297.0,273.0,52.1,6-1,200.0,L/-,9.0,LAK,C,6.6,5500000.0
577,Drew Doughty,34.0,D,41.0,9.0,13.0,22.0,8.0,28.0,6.0,3.0,0.0,3.0,8.0,5.0,0.0,77.0,11.7,1070.0,26:06,1.7,3.0,4.7,80.0,55.0,0.0,0.0,,6-1,210.0,R/-,15.0,LAK,RD,13.2,11000000.0
578,Pierre-Luc Dubois,25.0,LW,41.0,9.0,10.0,19.0,-11.0,28.0,7.0,2.0,0.0,1.0,10.0,0.0,0.0,77.0,11.7,650.0,15:51,0.9,0.4,1.3,16.0,27.0,225.0,236.0,48.8,6-4,225.0,L/-,6.0,LAK,C,10.2,8500000.0
579,Arthur Kaliyev,22.0,RW,35.0,6.0,8.0,14.0,3.0,12.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,79.0,7.6,475.0,13:35,0.6,0.7,1.3,9.0,16.0,0.0,1.0,0.0,6-2,210.0,R/-,3.0,LAK,"RW, LW",1.1,894167.0
580,Matt Roy,28.0,D,41.0,2.0,11.0,13.0,7.0,12.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,81.0,2.5,848.0,20:41,0.4,2.5,2.8,93.0,69.0,0.0,0.0,,6-1,205.0,R/-,5.0,LAK,RD,3.8,3150000.0
581,Jordan Spence,22.0,D,37.0,0.0,13.0,13.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,45.0,0.0,560.0,15:08,0.6,1.9,2.4,31.0,34.0,0.0,0.0,,5-10,180.0,R/-,2.0,LAK,RD,1.0,820000.0
582,Alex Laferriere,22.0,RW,40.0,6.0,6.0,12.0,-4.0,24.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,80.0,7.5,521.0,13:02,0.3,0.5,0.8,11.0,39.0,4.0,5.0,44.4,6-1,205.0,R/-,0.0,LAK,RW,1.0,875000.0
583,Vladislav Gavrikov,28.0,D,36.0,3.0,9.0,12.0,6.0,10.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,52.0,5.8,724.0,20:06,0.6,2.1,2.6,41.0,17.0,0.0,0.0,,6-3,221.0,L/-,4.0,LAK,LD,7.0,5875000.0
584,Carl Grundstrom,26.0,RW,41.0,7.0,4.0,11.0,0.0,10.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,78.0,9.0,468.0,11:24,0.5,0.6,1.0,12.0,76.0,1.0,6.0,14.3,6-0,195.0,L/-,5.0,LAK,"LW, RW",1.6,1300000.0
585,Blake Lizotte,26.0,C,34.0,5.0,4.0,9.0,4.0,6.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,46.0,10.9,377.0,11:05,0.3,0.6,0.9,11.0,26.0,108.0,114.0,48.6,5-9,170.0,L/-,5.0,LAK,,,
586,Trevor Lewis,37.0,C,41.0,5.0,3.0,8.0,1.0,8.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,70.0,7.1,469.0,11:26,0.0,0.6,0.6,27.0,27.0,70.0,102.0,40.7,6-1,201.0,R/-,15.0,LAK,"RW, C",0.9,775000.0
587,Andreas Englund,28.0,D,41.0,1.0,6.0,7.0,0.0,48.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,4.2,539.0,13:08,0.1,1.2,1.3,44.0,91.0,0.0,0.0,,6-3,189.0,L/-,5.0,LAK,LD,1.2,1000000.0
588,Jaret Anderson-Dolan,24.0,C,13.0,0.0,3.0,3.0,-1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,137.0,10:33,-0.1,0.1,0.0,8.0,12.0,14.0,19.0,42.4,5-11,200.0,L/-,5.0,LAK,"C, LW, RW",0.9,775000.0
589,Cam Talbot,36.0,G,30.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1774.0,59:09,0.0,0.0,5.9,0.0,0.0,0.0,0.0,,6-4,201.0,-/L,10.0,LAK,G,1.2,1000000.0
590,Brandt Clarke,20.0,D,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,46.0,15:22,-0.1,0.0,-0.1,2.0,1.0,0.0,0.0,,6-2,190.0,R/-,1.0,LAK,RD,1.0,863333.0
591,David Rittich,31.0,G,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,261.0,52:17,0.0,0.0,0.9,0.0,0.0,0.0,0.0,,6-3,206.0,-/L,7.0,LAK,G,1.0,875000.0
592,Connor McDavid,27.0,C,38.0,16.0,42.0,58.0,13.0,18.0,12.0,4.0,0.0,1.0,25.0,17.0,0.0,120.0,13.3,819.0,21:34,4.9,1.4,6.3,18.0,54.0,232.0,226.0,50.7,6-1,193.0,L/-,8.0,EDM,C,15.0,12500000.0
593,Leon Draisaitl,28.0,C,40.0,21.0,25.0,46.0,5.0,48.0,13.0,8.0,0.0,3.0,15.0,9.0,1.0,118.0,17.8,844.0,21:05,4.2,1.1,5.3,12.0,16.0,441.0,330.0,57.2,6-2,208.0,L/-,9.0,EDM,"C, LW",10.2,8500000.0
594,Zach Hyman,31.0,LW,39.0,26.0,16.0,42.0,14.0,32.0,18.0,8.0,0.0,4.0,13.0,3.0,0.0,149.0,17.4,768.0,19:42,4.5,1.3,5.8,23.0,30.0,3.0,6.0,33.3,6-1,211.0,R/-,8.0,EDM,"RW, LW",6.6,5500000.0
595,Evan Bouchard,24.0,D,40.0,11.0,31.0,42.0,6.0,16.0,6.0,5.0,0.0,4.0,16.0,15.0,0.0,116.0,9.5,913.0,22:49,4.0,2.2,6.2,57.0,30.0,0.0,0.0,,6-3,194.0,R/-,4.0,EDM,RD,4.7,3900000.0
596,Ryan Nugent-Hopkins,30.0,C,40.0,11.0,27.0,38.0,10.0,24.0,9.0,2.0,0.0,2.0,14.0,11.0,2.0,98.0,11.2,807.0,20:10,2.5,1.2,3.8,17.0,17.0,117.0,149.0,44.0,6-0,184.0,L/-,12.0,EDM,"LW, C",6.1,5125000.0
597,Evander Kane,32.0,LW,39.0,14.0,11.0,25.0,-7.0,52.0,11.0,2.0,1.0,2.0,9.0,2.0,0.0,120.0,11.7,683.0,17:30,1.9,0.5,2.4,18.0,125.0,18.0,22.0,45.0,6-2,210.0,L/-,14.0,EDM,"LW, RW",6.1,5125000.0
598,Warren Foegele,27.0,LW,40.0,7.0,14.0,21.0,-1.0,16.0,7.0,0.0,0.0,0.0,13.0,0.0,1.0,98.0,7.1,554.0,13:51,1.2,0.6,1.7,16.0,37.0,4.0,4.0,50.0,6-2,198.0,L/-,6.0,EDM,"LW, RW",3.3,2750000.0
599,Ryan McLeod,24.0,C,39.0,8.0,10.0,18.0,9.0,4.0,8.0,0.0,0.0,3.0,8.0,1.0,1.0,56.0,14.3,567.0,14:32,1.0,0.9,1.9,13.0,30.0,184.0,171.0,51.8,6-2,207.0,L/-,3.0,EDM,C,2.5,2100000.0
600,Mattias Ekholm,33.0,D,39.0,4.0,14.0,18.0,13.0,25.0,1.0,2.0,1.0,1.0,13.0,1.0,0.0,88.0,4.5,818.0,20:59,1.1,2.6,3.7,44.0,64.0,0.0,0.0,,6-4,215.0,L/-,12.0,EDM,LD/RD,7.2,6000000.0
601,Darnell Nurse,28.0,D,40.0,6.0,10.0,16.0,9.0,28.0,4.0,1.0,1.0,1.0,9.0,1.0,0.0,90.0,6.7,904.0,22:36,1.0,2.4,3.4,93.0,69.0,0.0,0.0,,6-4,221.0,L/-,9.0,EDM,LD,11.1,9250000.0
602,Cody Ceci,30.0,D,40.0,0.0,11.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,44.0,0.0,806.0,20:08,0.1,2.2,2.2,55.0,24.0,0.0,0.0,,6-2,210.0,R/-,10.0,EDM,RD,3.9,3250000.0
603,Sam Gagner,34.0,C,18.0,4.0,5.0,9.0,3.0,6.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,39.0,10.3,197.0,10:56,0.7,0.3,1.0,10.0,12.0,7.0,4.0,63.6,5-11,197.0,R/-,16.0,EDM,"RW, C",0.9,775000.0
604,Derek Ryan,37.0,C,40.0,4.0,5.0,9.0,-1.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,28.0,14.3,424.0,10:37,0.1,0.4,0.5,10.0,19.0,108.0,86.0,55.7,5-10,185.0,R/-,8.0,EDM,"C, RW",1.1,900000.0
605,Mattias Janmark,31.0,C,30.0,1.0,5.0,6.0,-4.0,26.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,3.2,377.0,12:33,-0.4,0.3,-0.1,12.0,20.0,17.0,29.0,37.0,6-1,205.0,L/-,7.0,EDM,"LW, RW",1.2,1000000.0
606,Vincent Desharnais,27.0,D,38.0,1.0,4.0,5.0,1.0,27.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,5.6,552.0,14:32,-0.1,1.2,1.0,50.0,48.0,0.0,0.0,,6-7,226.0,R/-,1.0,EDM,RD,0.9,762500.0
607,Brett Kulak,30.0,D,40.0,2.0,2.0,4.0,-3.0,20.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,4.9,583.0,14:35,-0.1,0.9,0.8,42.0,25.0,0.0,0.0,,6-1,197.0,L/-,9.0,EDM,LD/RD,3.3,2750000.0
608,James Hamblin,24.0,F,30.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,11.1,238.0,7:57,-0.2,0.4,0.2,20.0,11.0,78.0,78.0,50.0,5-9,176.0,L/-,1.0,EDM,"RW, C",1.0,807500.0
609,Connor Brown,30.0,RW,33.0,0.0,3.0,3.0,-10.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,57.0,0.0,463.0,14:02,-1.0,0.1,-0.9,12.0,11.0,14.0,16.0,46.7,6-0,181.0,R/-,8.0,EDM,"RW, LW",0.9,775000.0
610,Adam Erne,28.0,LW,23.0,1.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,7.7,179.0,7:47,-0.2,0.3,0.1,5.0,55.0,4.0,5.0,44.4,6-1,212.0,L/-,7.0,EDM,"LW, RW",0.9,775000.0
611,Philip Kemp,24.0,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6-3,202.0,R/-,0.0,EDM,RD,0.9,775000.0
612,Calvin Pickard,31.0,G,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,402.0,57:25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,6-1,206.0,-/L,8.0,EDM,G,0.9,762500.0
613,Stuart Skinner,25.0,G,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1727.0,57:35,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-4,206.0,-/L,3.0,EDM,G,3.1,2600000.0
614,Blake Coleman,32.0,C,44.0,20.0,18.0,38.0,24.0,34.0,14.0,2.0,4.0,4.0,16.0,0.0,2.0,106.0,18.9,739.0,16:48,3.6,1.7,5.2,32.0,51.0,19.0,26.0,42.2,5-11,199.0,L/-,7.0,CGY,"RW, LW",5.9,4900000.0
615,Nazem Kadri,33.0,C,44.0,15.0,21.0,36.0,2.0,25.0,13.0,2.0,0.0,2.0,17.0,4.0,0.0,143.0,10.5,803.0,18:15,2.7,0.9,3.7,11.0,28.0,283.0,293.0,49.1,6-0,185.0,L/-,14.0,CGY,C,8.4,7000000.0
616,Yegor Sharangovich,25.0,C,44.0,18.0,13.0,31.0,-10.0,4.0,12.0,3.0,3.0,2.0,7.0,3.0,3.0,98.0,18.4,744.0,16:55,2.7,0.4,3.1,19.0,5.0,28.0,51.0,35.4,6-2,196.0,L/-,3.0,CGY,"RW, LW, C",3.7,3100000.0
617,Elias Lindholm,29.0,C,44.0,8.0,21.0,29.0,-6.0,19.0,5.0,2.0,1.0,2.0,15.0,5.0,1.0,116.0,6.9,913.0,20:45,1.1,0.8,1.8,37.0,39.0,492.0,387.0,56.0,6-1,202.0,R/-,10.0,CGY,C,5.8,4850000.0
618,MacKenzie Weegar,30.0,D,44.0,9.0,17.0,26.0,7.0,30.0,8.0,1.0,0.0,1.0,10.0,5.0,2.0,103.0,8.7,972.0,22:05,2.2,2.4,4.6,113.0,73.0,0.0,0.0,,6-0,206.0,R/-,7.0,CGY,LD/RD,7.5,6250000.0
619,Andrew Mangiapane,27.0,LW,43.0,8.0,17.0,25.0,8.0,41.0,6.0,2.0,0.0,0.0,17.0,0.0,0.0,65.0,12.3,668.0,15:31,1.3,1.0,2.4,18.0,40.0,0.0,2.0,0.0,5-10,184.0,L/-,6.0,CGY,"RW, LW",6.9,5800000.0
620,Rasmus Andersson,27.0,D,40.0,7.0,18.0,25.0,2.0,33.0,6.0,0.0,1.0,3.0,13.0,5.0,0.0,95.0,7.4,969.0,24:13,1.9,2.1,3.9,105.0,18.0,0.0,0.0,,6-1,202.0,R/-,7.0,CGY,RD,5.4,4550000.0
621,Mikael Backlund,34.0,C,44.0,10.0,14.0,24.0,11.0,14.0,8.0,1.0,1.0,2.0,12.0,1.0,1.0,123.0,8.1,843.0,19:09,1.0,1.3,2.3,21.0,30.0,393.0,364.0,51.9,6-0,206.0,L/-,15.0,CGY,C,6.4,5350000.0
622,Noah Hanifin,27.0,D,44.0,7.0,16.0,23.0,13.0,20.0,6.0,1.0,0.0,1.0,12.0,3.0,1.0,79.0,8.9,1027.0,23:20,1.6,3.0,4.6,64.0,26.0,0.0,0.0,,6-3,207.0,L/-,8.0,CGY,LD,5.9,4950000.0
623,Jonathan Huberdeau,30.0,LW,43.0,6.0,17.0,23.0,-12.0,10.0,5.0,1.0,0.0,1.0,13.0,4.0,0.0,71.0,8.5,739.0,17:12,0.8,0.4,1.1,22.0,24.0,4.0,4.0,50.0,6-1,200.0,L/-,11.0,CGY,"LW, RW",12.6,10500000.0
624,Connor Zary,22.0,C,34.0,9.0,13.0,22.0,14.0,10.0,8.0,1.0,0.0,1.0,11.0,2.0,0.0,40.0,22.5,527.0,15:30,1.5,1.1,2.6,14.0,7.0,5.0,13.0,27.8,6-0,178.0,L/-,0.0,CGY,"LW, C",1.0,863333.0
625,Martin Pospisil,24.0,C,32.0,4.0,7.0,11.0,9.0,22.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,59.0,6.8,384.0,11:59,0.4,0.7,1.1,12.0,83.0,10.0,11.0,47.6,6-2,173.0,L/-,0.0,CGY,RW,0.9,775000.0
626,A.J. Greer,27.0,LW,43.0,6.0,4.0,10.0,-6.0,29.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,47.0,12.8,384.0,8:56,0.5,0.2,0.7,17.0,73.0,3.0,3.0,50.0,6-3,208.0,L/-,6.0,CGY,,,
627,Adam Ruzicka,24.0,C,37.0,3.0,6.0,9.0,-7.0,4.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,34.0,8.8,378.0,10:13,0.1,0.2,0.3,15.0,7.0,72.0,78.0,48.0,6-4,215.0,L/-,3.0,CGY,"LW, C",0.9,762500.0
628,Chris Tanev,34.0,D,41.0,1.0,7.0,8.0,8.0,10.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,33.0,3.0,791.0,19:17,-0.1,2.1,2.0,123.0,16.0,0.0,0.0,,6-2,193.0,R/-,13.0,CGY,,,
629,Dillon Dube,25.0,C,42.0,3.0,4.0,7.0,-13.0,8.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,42.0,7.1,474.0,11:18,-0.3,0.0,-0.3,18.0,30.0,26.0,23.0,53.1,5-11,185.0,L/-,5.0,CGY,"LW, RW, C",2.8,2300000.0
630,Nick DeSimone,29.0,D,22.0,1.0,4.0,5.0,-2.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,19.0,5.3,269.0,12:12,0.2,0.4,0.6,19.0,12.0,0.0,0.0,,6-2,185.0,R/-,1.0,CGY,RD,0.9,762500.0
631,Jacob Markstrom,34.0,G,26.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1552.0,59:41,0.0,0.0,5.1,0.0,0.0,0.0,0.0,,6-6,207.0,-/L,13.0,CGY,G,7.2,6000000.0
632,Jordan Oesterle,31.0,D,17.0,0.0,2.0,2.0,-2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,244.0,14:21,-0.1,0.3,0.2,28.0,14.0,0.0,0.0,,6-0,187.0,L/-,9.0,CGY,LD/RD,1.1,925000.0
633,Daniel Vladar,26.0,G,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,818.0,58:26,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,6-5,209.0,-/L,3.0,CGY,G,2.6,2200000.0
634,Dustin Wolf,22.0,G,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,277.0,55:29,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,6-0,166.0,-/L,1.0,CGY,G,1.0,813333.0
635,Oliver Bjorkstrand,28.0,RW,44.0,12.0,23.0,35.0,-4.0,2.0,7.0,5.0,0.0,2.0,14.0,9.0,0.0,119.0,10.1,726.0,16:30,2.5,0.8,3.3,8.0,29.0,5.0,11.0,31.3,6-0,175.0,R/-,8.0,SEA,"RW, LW",6.5,5400000.0
636,Vince Dunn,27.0,D,42.0,8.0,27.0,35.0,0.0,48.0,4.0,4.0,0.0,0.0,17.0,9.0,1.0,84.0,9.5,974.0,23:12,2.9,2.3,5.2,43.0,25.0,0.0,0.0,,6-0,200.0,L/-,6.0,SEA,LD/RD,8.8,7350000.0
637,Jared McCann,27.0,C,43.0,17.0,11.0,28.0,-11.0,19.0,10.0,7.0,0.0,3.0,6.0,5.0,0.0,109.0,15.6,712.0,16:34,2.3,0.6,2.9,17.0,19.0,42.0,49.0,46.2,6-1,191.0,L/-,8.0,SEA,"LW, C",6.0,5000000.0
638,Eeli Tolvanen,24.0,RW,44.0,11.0,17.0,28.0,-2.0,10.0,11.0,0.0,0.0,1.0,11.0,6.0,0.0,89.0,12.4,702.0,15:57,1.8,0.9,2.7,50.0,90.0,8.0,11.0,42.1,5-10,191.0,L/-,5.0,SEA,"LW, RW",1.7,1450000.0
